BENSAMPID,StationID,RefStress,RepNum,CollectionDate,Gradient,Season,BioRegion,AMPHPIND,AMPHPTAX,CHIRPIND,CHIRPTAX,CRUSPIND,CRUSPTAX,DIPTPIND,DIPTPTAX,EPHEPIND,EPHEPTAX,EPOTPIND,EPOTPTAX,EPT_PIND,EPT_PTAX,HEMIPIND,HEMIPTAX,MITEPIND,MITEPTAX,MOLLPIND,MOLLPTAX,NOINPIND,NOINPTAX,ODONPIND,ODONPTAX,OLLEPIND,OLLEPTAX,PLECPIND,PLECPTAX,TRICPIND,TRICPTAX,%Ephem,%PT - Hydropsychidae,%Chiro,%EPT-H+C,%Ephem-B,%EPT45,%EPT65,gregTol_%Ephem,gregTol_%PT - Hydropsychidae,gregTol_%Chiro,gregTol_%EPT-H+C,gregTol_%Ephem-B,gregTol_%EPT45,gregTol_%EPT65,TOTLNTAX,AMPHNTAX,CHIRNTAX,CRUSNTAX,DIPTNTAX,EPHENTAX,EPOTNTAX,EPT_NTAX,HEMINTAX,MITENTAX,MOLLNTAX,NOINNTAX,ODONNTAX,OLLENTAX,PLECNTAX,TRICNTAX,Genus Total Taxa,Genus EPT Taxa,Elmid,gregTol_Genus Total Taxa,gregTol_Genus EPT Taxa,gregTol_Elmid,FACLNTAX,FACLPIND,FACLPTAX,INTLNTAX,INTLPIND,INTLPTAX,NTOLNTAX,NTOLPIND,NTOLPTAX,STOLNTAX,STOLPIND,STOLPTAX,TL01NTAX,TL01PIND,TL01PTAX,TL23NTAX,TL23PIND,TL23PTAX,TL45NTAX,TL45PIND,TL45PTAX,TL67NTAX,TL67PIND,TL67PTAX,TOLRNTAX,TOLRPIND,TOLRPTAX,WTD_TV,gregTol_FACLNTAX,gregTol_FACLPIND,gregTol_FACLPTAX,gregTol_INTLNTAX,gregTol_INTLPIND,gregTol_INTLPTAX,gregTol_NTOLNTAX,gregTol_NTOLPIND,gregTol_NTOLPTAX,gregTol_STOLNTAX,gregTol_STOLPIND,gregTol_STOLPTAX,gregTol_TL01NTAX,gregTol_TL01PIND,gregTol_TL01PTAX,gregTol_TL23NTAX,gregTol_TL23PIND,gregTol_TL23PTAX,gregTol_TL45NTAX,gregTol_TL45PIND,gregTol_TL45PTAX,gregTol_TL67NTAX,gregTol_TL67PIND,gregTol_TL67PTAX,gregTol_TOLRNTAX,gregTol_TOLRPIND,gregTol_TOLRPTAX,gregTol_WTD_TV,Genus HBI,BCGatt2&3,%BCGatt2&3,BCGatt5,%BCGatt5,%BCG_DO_att2&3,%BCG_DO_att5,%BCG_Acidity_att2&3,%BCG_Acidity_att5,%BCG_Alkalinity_att2&3,%BCG_Alkalinity_att5,%BCG_spCond_att2&3,%BCG_spCond_att5,%BCG_Chloride_att2&3,%BCG_Chloride_att5,%BCG_Sulfate_att2&3,%BCG_Sulfate_att5,%BCG_TNTP_att2&3,%BCG_TNTP_att5,%BCG_totHab_att2&3,%BCG_totHab_att5,%BCG_RBS_att2&3,%BCG_RBS_att5,%BCG_pctIMP_att2&3,%BCG_pctIMP_att5,gregTol_Genus HBI,gregTol_BCGatt2&3,gregTol_%BCGatt2&3,gregTol_BCGatt5,gregTol_%BCGatt5,gregTol_%BCG_DO_att2&3,gregTol_%BCG_DO_att5,gregTol_%BCG_Acidity_att2&3,gregTol_%BCG_Acidity_att5,gregTol_%BCG_Alkalinity_att2&3,gregTol_%BCG_Alkalinity_att5,gregTol_%BCG_spCond_att2&3,gregTol_%BCG_spCond_att5,gregTol_%BCG_Chloride_att2&3,gregTol_%BCG_Chloride_att5,gregTol_%BCG_Sulfate_att2&3,gregTol_%BCG_Sulfate_att5,gregTol_%BCG_TNTP_att2&3,gregTol_%BCG_TNTP_att5,gregTol_%BCG_totHab_att2&3,gregTol_%BCG_totHab_att5,gregTol_%BCG_RBS_att2&3,gregTol_%BCG_RBS_att5,gregTol_%BCG_pctIMP_att2&3,gregTol_%BCG_pctIMP_att5,HPRIME,DOM1PIND,DOM3PIND,DOM5PIND,CHIRDOM1PIND,CHIRDOM3PIND,CHIRDOM5PIND,Genus %2 Dominant,gregTol_Genus %2 Dominant,BURRNTAX,BURRPIND,BURRPTAX,CLMBNTAX,CLMBPIND,CLMBPTAX,CLNGNTAX,CLNGPIND,CLNGPTAX,SPWLNTAX,SPWLPIND,SPWLPTAX,SWIMNTAX,SWIMPIND,SWIMPTAX,%Clinger-HS,gregTol_%Clinger-HS,COFINTAX,COFIPIND,COFIPTAX,COFITRICNTAX,COFITRICPIND,COFITRICPTAX,COGANTAX,COGAPIND,COGAPTAX,PREDNTAX,PREDPIND,PREDPTAX,SCRPNTAX,SCRPPIND,SCRPPTAX,SHRDNTAX,SHRDPIND,SHRDPTAX,%Collector,%GenusScraper,gregTol_%Collector,gregTol_%GenusScraper
XVP4987,4AXVP000.20,Ref,1,10/17/2013,Riffle,Fall,Piedmont,0,0,25.37,3.23,0,0,36.82,19.35,22.89,25.81,41.79,54.84,41.79,54.84,0,0,0,0,6.97,3.23,14.93,6.45,0,0,7.96,3.23,3.98,9.68,14.93,19.35,22.88557214,17.91044776,25.37313433,30.84577114,18.90547264,26.47058824,52.94117647,22.88557214,17.91044776,25.37313433,30.84577114,18.90547264,29.41176471,52.94117647,31,0,1,0,6,8,17,17,0,0,1,2,0,1,3,6,31,17,2,31,17,2,25,84.58,80.65,1,1.49,3.23,21,51.24,67.74,2,9.45,6.45,0,0,0,3,2.99,9.68,18,48.26,58.06,8,39.3,25.81,5,13.93,16.13,5.73,24,84.08,77.42,2,1.99,6.45,21,51.24,67.74,2,9.45,6.45,1,1.49,3.23,3,2.99,9.68,17,46.77,54.84,8,39.3,25.81,5,13.93,16.13,5.69,5.833548387,16,64,2,8,72,0,40,8,36,0,44,16,72,0,32,12,24,8,52,8,21.73913043,8.695652174,52,16,5.786989247,16,64,2,8,72,0,40,8,36,0,44,16,72,0,32,12,24,8,52,8,21.73913043,8.695652174,52,16,2.78,27.42,44.09,58.06,100,100,100,33.33333333,33.33333333,4,8.46,12.9,0,0,0,19,47.26,61.29,1,0.5,3.23,4,9.45,12.9,46.26865672,46.26865672,4,11.94,12.9,4,11.94,12.9,7,28.86,22.58,4,7.46,12.9,8,15.42,25.81,5,8.96,16.13,40.7960199,15.42288557,40.7960199,15.42288557
XVQ5212,4AXVQ000.77,Int,1,10/17/2013,Riffle,Fall,Piedmont,0,0,58.49,7.69,0,0,64.62,23.08,9.91,23.08,32.55,46.15,32.55,46.15,0,0,0,0,0,0,0.94,7.69,0,0,0.94,7.69,0.47,7.69,22.17,15.38,9.905660377,22.64150943,58.49056604,9.905660377,9.905660377,17.64705882,41.17647059,9.905660377,22.64150943,58.49056604,9.905660377,9.905660377,17.64705882,41.17647059,13,0,1,0,3,3,6,6,0,0,0,1,0,1,1,2,13,6,1,13,6,1,10,86.32,76.92,0,0,0,7,22.17,53.85,2,11.79,15.38,0,0,0,1,0.47,7.69,6,21.7,46.15,4,66.04,30.77,3,13.68,23.08,6.36,9,85.85,69.23,1,0.47,7.69,7,22.17,53.85,2,11.79,15.38,0,0,0,2,0.94,15.38,5,21.23,38.46,4,66.04,30.77,3,13.68,23.08,6.36,6.448913043,2,20,2,20,30,0,10,0,40,0,20,20,40,0,20,10,0,30,10,10,0,20,30,40,6.498913043,2,20,2,20,30,0,10,0,40,0,20,20,40,0,20,10,0,30,10,10,0,20,30,40,1.21,67.39,88.04,94.57,100,100,100,69.33962264,69.33962264,1,5.66,7.69,0,0,0,9,33.96,69.23,0,0,0,1,0.94,7.69,33.49056604,33.49056604,3,22.64,23.08,2,22.17,15.38,3,2.36,23.08,0,0,0,1,8.49,7.69,4,7.55,30.77,25,8.490566038,25,8.490566038
XVV6718,4AXVV000.54,Int,1,9/10/2014,Riffle,Fall,Piedmont,0,0,38.35,4,0.49,4,45.15,16,28.16,20,44.66,64,44.17,60,0,0,0,0,0.97,4,2.43,12,0.49,4,0.97,4,1.94,12,14.08,28,28.15533981,9.223300971,38.34951456,28.15533981,5.339805825,19.23076923,50,28.15533981,9.223300971,38.34951456,28.15533981,5.339805825,23.07692308,50,25,0,1,1,4,5,16,15,0,0,1,3,1,1,3,7,25,15,1,25,15,1,20,82.52,80,0,0,0,15,29.61,60,2,4.37,8,0,0,0,0,0,0,15,29.61,60,8,66.02,32,5,17.48,20,6.15,20,82.52,80,0,0,0,15,29.61,60,2,4.37,8,0,0,0,1,0.49,4,14,29.13,56,8,66.02,32,5,17.48,20,6.14,6.181089109,12,57.14285714,2,9.523809524,42.10526316,0,31.57894737,0,47.36842105,0,57.89473684,10.52631579,68.42105263,0,36.84210526,10.52631579,16.66666667,16.66666667,36.84210526,5.263157895,11.11111111,16.66666667,47.36842105,15.78947368,6.151386139,12,57.14285714,2,9.523809524,42.10526316,0,31.57894737,0,47.36842105,0,57.89473684,10.52631579,68.42105263,0,36.84210526,10.52631579,16.66666667,16.66666667,36.84210526,5.263157895,11.11111111,16.66666667,47.36842105,15.78947368,2.27,39.11,60.4,72.77,100,100,100,50,50,3,6.31,12,0,0,0,15,28.64,60,1,0.49,4,3,24.76,12,20.87378641,20.87378641,5,12.62,20,4,11.65,16,6,26.7,24,5,7.28,20,4,5.83,16,2,4.85,8,39.32038835,5.825242718,39.32038835,5.825242718
XWD11315,4AXWD000.65,Int,1,10/10/2018,Riffle,Fall,Piedmont,0,0,5.37,3.57,0.98,3.57,13.17,10.71,13.17,21.43,61.46,57.14,59.51,50,0,0,0,0,0.49,3.57,1.46,7.14,1.95,7.14,0,0,8.29,10.71,38.05,17.86,13.17073171,45.36585366,5.365853659,20.97560976,12.68292683,12.12121212,42.42424242,13.17073171,45.36585366,5.365853659,20.97560976,12.68292683,15.15151515,42.42424242,28,0,1,1,3,6,16,14,0,0,1,2,2,0,3,5,28,14,3,28,14,3,24,61.95,85.71,0,0,0,17,46.34,60.71,1,30.24,3.57,0,0,0,2,2.44,7.14,15,43.9,53.57,10,23.41,35.71,4,38.05,14.29,6.28,22,59.51,78.57,2,2.44,7.14,17,46.34,60.71,1,30.24,3.57,0,0,0,3,2.93,10.71,14,43.41,50,10,23.41,35.71,4,38.05,14.29,6.26,6.271322751,10,43.47826087,1,4.347826087,54.54545455,0,27.27272727,4.545454545,31.81818182,0,27.27272727,9.090909091,59.09090909,0,18.18181818,13.63636364,18.18181818,9.090909091,36.36363636,4.545454545,13.63636364,4.545454545,40.90909091,18.18181818,6.385714286,10,43.47826087,1,4.347826087,54.54545455,0,27.27272727,4.545454545,31.81818182,0,27.27272727,9.090909091,59.09090909,0,18.18181818,13.63636364,18.18181818,9.090909091,36.36363636,4.545454545,13.63636364,4.545454545,40.90909091,18.18181818,2.58,32.8,51.32,63.49,100,100,100,39.51219512,39.51219512,2,3.41,7.14,1,0.49,3.57,19,87.8,67.86,1,0.49,3.57,3,1.46,10.71,80.97560976,80.97560976,6,43.41,21.43,4,37.07,14.29,5,4.39,17.86,4,8.29,14.29,6,23.9,21.43,4,11.22,14.29,47.80487805,23.90243902,47.80487805,23.90243902
XWL12771,4AXWL001.84,Int,1,10/1/2019,Riffle,Fall,Piedmont,0,0,15.46,3.33,0.52,3.33,20.1,16.67,10.31,13.33,68.04,53.33,65.98,43.33,0,0,0,0,0.52,3.33,1.03,6.67,2.06,10,0,0,2.58,6.67,53.09,23.33,10.30927835,54.63917526,15.46391753,23.19587629,10.30927835,12.90322581,35.48387097,10.30927835,54.63917526,15.46391753,23.19587629,10.30927835,16.12903226,35.48387097,30,0,1,1,5,4,16,13,0,0,1,2,3,0,2,7,30,13,3,30,13,3,25,59.79,83.33,0,0,0,17,31.44,56.67,2,37.63,6.67,0,0,0,0,0,0,17,31.44,56.67,11,30.93,36.67,5,40.21,16.67,6.66,25,59.79,83.33,0,0,0,17,31.44,56.67,2,37.63,6.67,0,0,0,0,0,0,17,31.44,56.67,11,30.93,36.67,5,40.21,16.67,6.65,6.54,9,36,4,16,52.17391304,4.347826087,21.73913043,13.04347826,43.47826087,0,34.7826087,8.695652174,56.52173913,0,17.39130435,8.695652174,13.04347826,4.347826087,39.13043478,8.695652174,5,5,40.90909091,18.18181818,6.697433155,9,36,4,16,52.17391304,4.347826087,21.73913043,13.04347826,43.47826087,0,34.7826087,8.695652174,56.52173913,0,17.39130435,8.695652174,13.04347826,4.347826087,39.13043478,8.695652174,5,5,40.90909091,18.18181818,2.34,38.5,63.64,71.66,100,100,100,52.57731959,52.57731959,4,4.64,13.33,1,0.52,3.33,17,75.26,56.67,3,2.06,10,3,1.55,10,74.22680412,74.22680412,7,53.09,23.33,5,52.06,16.67,4,2.06,13.33,7,5.15,23.33,6,13.4,20,4,8.76,13.33,55.15463918,13.40206186,55.15463918,13.40206186
XWM19464,4AXWM001.49,NA,1,10/21/2020,Riffle,Fall,Piedmont,0,0,10,4.55,0,0,14.29,22.73,4.76,22.73,81.9,54.55,81.9,54.55,0,0,0,0,0.48,4.55,0.48,4.55,0,0,0,0,51.43,9.09,25.71,22.73,4.761904762,74.76190476,10,73.80952381,3.80952381,13.63636364,40.90909091,4.761904762,74.76190476,10,73.80952381,3.80952381,18.18181818,40.90909091,22,0,1,0,5,5,12,12,0,0,1,1,0,0,2,5,22,12,0,22,12,0,17,90,77.27,2,0.95,9.09,13,60.48,59.09,1,5.71,4.55,0,0,0,2,0.95,9.09,11,59.52,50,8,33.81,36.36,3,9.05,13.64,5.88,17,90,77.27,2,0.95,9.09,13,60.48,59.09,1,5.71,4.55,2,0.95,9.09,0,0,0,11,59.52,50,8,33.81,36.36,3,9.05,13.64,5.86,5.864761905,6,35.29411765,1,5.882352941,58.82352941,0,17.64705882,11.76470588,41.17647059,0,35.29411765,5.882352941,58.82352941,0,23.52941176,11.76470588,17.64705882,11.76470588,41.17647059,0,11.76470588,5.882352941,47.05882353,17.64705882,5.863428571,6,35.29411765,1,5.882352941,58.82352941,0,17.64705882,11.76470588,41.17647059,0,35.29411765,5.882352941,58.82352941,0,23.52941176,11.76470588,17.64705882,11.76470588,41.17647059,0,11.76470588,5.882352941,47.05882353,17.64705882,1.87,48.57,75.24,83.81,100,100,100,65.23809524,65.23809524,3,3.33,13.64,0,0,0,14,84.29,63.64,1,0.48,4.55,3,1.9,13.64,80.95238095,80.95238095,6,26.67,27.27,4,25.24,18.18,1,0.95,4.55,4,2.38,18.18,5,5.71,22.73,3,50.95,13.64,27.61904762,5.714285714,27.61904762,5.714285714
ALN6953,5AALN001.50,Int,1,10/21/2014,MACS,Fall,Piedmont,0,0,18.96,3.23,0,0,23.7,9.68,53.08,29.03,68.72,64.52,66.82,54.84,0,0,0.47,3.23,1.42,9.68,1.9,12.9,1.9,9.68,0,0,6.64,9.68,7.11,16.13,53.08056872,13.74407583,18.95734597,47.86729858,46.44549763,16.12903226,51.61290323,53.08056872,13.74407583,18.95734597,47.86729858,46.44549763,16.12903226,51.61290323,31,0,1,0,3,9,20,17,0,1,3,4,3,0,3,5,31,17,3,31,17,3,23,88.15,74.19,0,0,0,15,57.82,48.39,4,5.21,12.9,0,0,0,0,0,0,15,57.82,48.39,10,35.55,32.26,6,10.43,19.35,5.62,23,88.15,74.19,0,0,0,15,57.82,48.39,4,5.21,12.9,0,0,0,1,0.95,3.23,14,56.87,45.16,10,35.55,32.26,6,10.43,19.35,5.6,5.819411765,7,28,2,8,25,8.333333333,41.66666667,8.333333333,37.5,4.166666667,37.5,12.5,45.83333333,4.166666667,33.33333333,8.333333333,8.333333333,20.83333333,16.66666667,12.5,4.545454545,13.63636364,33.33333333,29.16666667,5.820588235,7,28,2,8,25,8.333333333,41.66666667,8.333333333,37.5,4.166666667,37.5,12.5,45.83333333,4.166666667,33.33333333,8.333333333,8.333333333,20.83333333,16.66666667,12.5,4.545454545,13.63636364,33.33333333,29.16666667,2.69,21.05,48.95,62.63,100,100,100,36.492891,36.492891,2,1.9,6.45,3,2.37,9.68,11,47.39,35.48,4,4.27,12.9,6,23.22,19.35,43.60189573,43.60189573,3,8.06,9.68,1,3.79,3.23,10,36.97,32.26,5,7.11,16.13,4,22.75,12.9,5,4.74,16.13,45.02369668,22.74881517,45.02369668,22.74881517
BEC2194,5ABEC000.37,NA,1,11/3/2011,Riffle,Fall,Piedmont,0,0,26.34,4,0,0,28.29,16,35.61,28,54.15,48,53.66,44,0,0,0.49,4,5.37,4,10.24,12,0.49,4,4.39,4,3.9,4,14.15,12,35.6097561,18.04878049,26.34146341,44.3902439,35.6097561,11.53846154,38.46153846,35.6097561,18.04878049,26.34146341,44.3902439,35.6097561,11.53846154,38.46153846,25,0,1,0,4,7,12,11,0,1,1,3,1,1,1,3,25,11,3,25,11,3,19,82.93,76,1,0.49,4,15,45.85,60,3,14.63,12,0,0,0,2,2.93,8,13,42.93,52,7,39.51,28,5,16.59,20,6.08,18,80.49,72,2,2.93,8,15,45.85,60,3,14.63,12,1,0.49,4,1,2.44,4,13,42.93,52,7,39.51,28,5,16.59,20,6.04,6.123673469,6,27.27272727,2,9.090909091,52.38095238,0,47.61904762,0,19.04761905,0,38.0952381,23.80952381,52.38095238,0,33.33333333,4.761904762,9.523809524,14.28571429,42.85714286,14.28571429,19.04761905,9.523809524,52.38095238,28.57142857,6.110408163,6,27.27272727,2,9.090909091,52.38095238,0,47.61904762,0,19.04761905,0,38.0952381,23.80952381,52.38095238,0,33.33333333,4.761904762,9.523809524,14.28571429,42.85714286,14.28571429,19.04761905,9.523809524,52.38095238,28.57142857,2.42,27.55,55.61,69.9,100,100,100,42.92682927,42.92682927,3,1.95,12,0,0,0,15,46.83,60,2,9.27,8,2,10.73,8,46.82926829,46.82926829,4,28.78,16,2,13.17,8,4,5.85,16,4,3.41,16,7,28.29,28,3,4.88,12,34.63414634,28.29268293,34.63414634,28.29268293
BHC5041,5ABHC006.57,Int,1,10/22/2013,Riffle,Fall,Piedmont,0,0,9.95,4.35,0,0,11.94,13.04,22.39,26.09,76.62,60.87,76.12,56.52,0,0,0,0,1.99,4.35,3.48,8.7,0.5,4.35,1.49,4.35,1.99,13.04,51.74,17.39,22.3880597,46.76616915,9.950248756,56.21890547,19.40298507,16,48,22.3880597,46.76616915,9.950248756,56.21890547,19.40298507,16,48,23,0,1,0,3,6,14,13,0,0,1,2,1,1,3,4,23,13,2,23,13,2,18,79.1,78.26,0,0,0,12,28.36,52.17,2,11.94,8.7,0,0,0,1,1,4.35,11,27.36,47.83,9,59.7,39.13,5,20.9,21.74,6.41,17,78.11,73.91,1,1,4.35,12,28.36,52.17,2,11.94,8.7,0,0,0,1,1,4.35,11,27.36,47.83,9,59.7,39.13,5,20.9,21.74,6.4,6.425177665,7,35,3,15,50,0,35,5,35,0,30,15,55,0,20,20,20,15,25,5,10,10,50,20,6.430456853,7,35,3,15,50,0,35,5,35,0,30,15,55,0,20,20,20,15,25,5,10,10,50,20,2.25,34.01,59.39,76.65,100,100,100,47.76119403,47.76119403,0,0,0,1,0.5,4.35,14,81.59,60.87,2,1,8.7,3,4.98,13.04,73.13432836,73.13432836,6,54.73,26.09,4,51.74,17.39,5,6.47,21.74,3,1.99,13.04,4,20.4,17.39,3,1.49,13.04,61.19402985,20.39800995,61.19402985,20.39800995
BHC9280,5ABHC006.57,Int,1,11/14/2016,Riffle,Fall,Piedmont,0,0,19.55,4.76,0,0,20,9.52,17.73,19.05,70.45,57.14,70,52.38,0,0,0,0,0.45,4.76,0.45,4.76,0.45,4.76,0,0,39.55,19.05,12.73,14.29,17.72727273,51.81818182,19.54545455,64.09090909,17.72727273,18.18181818,40.90909091,17.72727273,51.81818182,19.54545455,64.09090909,17.72727273,18.18181818,40.90909091,21,0,1,0,2,4,12,11,0,0,1,1,1,0,4,3,21,11,4,21,11,4,17,92.73,80.95,0,0,0,11,60.45,52.38,1,4.55,4.76,0,0,0,2,10.45,9.52,9,50,42.86,9,35,42.86,4,7.27,19.05,5.65,15,82.27,71.43,2,10.45,9.52,11,60.45,52.38,1,4.55,4.76,0,0,0,2,10.45,9.52,9,50,42.86,9,35,42.86,4,7.27,19.05,5.54,5.636422018,4,25,1,6.25,50,0,37.5,0,6.25,0,31.25,18.75,50,0,18.75,18.75,12.5,12.5,31.25,6.25,25,0,50,18.75,5.546422018,4,25,1,6.25,50,0,37.5,0,6.25,0,31.25,18.75,50,0,18.75,18.75,12.5,12.5,31.25,6.25,25,0,50,18.75,2.2,35.32,62.84,73.85,100,100,100,54.54545455,54.54545455,1,0.45,4.76,0,0,0,17,76.82,80.95,2,3.18,9.52,0,0,0,75.90909091,75.90909091,4,13.18,19.05,3,12.73,14.29,3,6.36,14.29,3,2.27,14.29,6,19.09,28.57,2,37.27,9.52,19.54545455,19.09090909,19.54545455,19.09090909
BHC11349,5ABHC006.59,NA,1,12/3/2018,Riffle,Fall,Piedmont,0.54,5.56,6.45,5.56,0.54,5.56,9.68,16.67,5.91,27.78,80.65,61.11,80.65,61.11,0,0,0,0,0,0,1.08,11.11,0,0,0.54,5.56,66.67,16.67,8.06,16.67,5.913978495,73.65591398,6.451612903,75.2688172,5.376344086,16.66666667,38.88888889,5.913978495,73.65591398,6.451612903,75.2688172,5.376344086,16.66666667,38.88888889,18,1,1,1,3,5,11,11,0,0,0,2,0,1,3,3,18,11,1,18,11,1,13,90.32,72.22,0,0,0,8,73.66,44.44,2,4.84,11.11,0,0,0,2,3.23,11.11,6,70.43,33.33,8,21.51,44.44,5,9.68,27.78,5.65,11,87.1,61.11,2,3.23,11.11,8,73.66,44.44,2,4.84,11.11,0,0,0,2,3.23,11.11,6,70.43,33.33,8,21.51,44.44,5,9.68,27.78,5.62,5.636989247,3,20,2,13.33333333,53.33333333,0,40,0,20,0,26.66666667,13.33333333,46.66666667,0,13.33333333,20,13.33333333,20,26.66666667,6.666666667,20,13.33333333,40,26.66666667,5.618709677,3,20,2,13.33333333,53.33333333,0,40,0,20,0,26.66666667,13.33333333,46.66666667,0,13.33333333,20,13.33333333,20,26.66666667,6.666666667,20,13.33333333,40,26.66666667,1.58,63.44,76.34,83.33,100,100,100,69.89247312,69.89247312,0,0,0,0,0,0,11,89.25,61.11,3,2.69,16.67,2,1.08,11.11,85.48387097,85.48387097,4,10.75,22.22,3,8.06,16.67,5,4.84,27.78,2,2.69,11.11,4,10.75,22.22,2,64.52,11.11,15.59139785,10.75268817,15.59139785,10.75268817
BJC2371,5ABJC001.00,Int,1,11/16/2011,MACS,Fall,Piedmont,0.49,3.45,13.79,3.45,0.49,3.45,17.73,20.69,15.76,24.14,55.67,48.28,54.19,41.38,0,0,9.36,3.45,4.93,6.9,23.15,17.24,1.48,6.9,8.37,3.45,36.95,10.34,1.48,6.9,15.7635468,38.42364532,13.79310345,38.42364532,14.28571429,11.42857143,45.71428571,15.7635468,38.42364532,13.79310345,38.42364532,14.28571429,14.28571429,45.71428571,29,1,1,1,6,7,14,12,0,1,2,5,2,1,3,2,29,12,3,29,12,3,19,80.79,65.52,0,0,0,14,50.74,48.28,5,14.29,17.24,0,0,0,0,0,0,14,50.74,48.28,10,34.98,34.48,10,19.21,34.48,6.02,19,80.79,65.52,0,0,0,14,50.74,48.28,5,14.29,17.24,0,0,0,0,0,0,14,50.74,48.28,10,34.98,34.48,10,19.21,34.48,6.02,6.184152047,5,20.83333333,2,8.333333333,18.18181818,9.090909091,36.36363636,4.545454545,63.63636364,0,45.45454545,13.63636364,50,4.545454545,36.36363636,4.545454545,13.63636364,22.72727273,18.18181818,22.72727273,0,19.04761905,36.36363636,27.27272727,6.175614035,5,20.83333333,2,8.333333333,18.18181818,9.090909091,36.36363636,4.545454545,63.63636364,0,45.45454545,13.63636364,50,4.545454545,36.36363636,4.545454545,13.63636364,22.72727273,18.18181818,22.72727273,0,19.04761905,36.36363636,27.27272727,2.68,16.37,45.03,66.08,100,100,100,27.5862069,27.5862069,3,1.48,10.34,4,2.46,13.79,11,30.05,37.93,3,19.7,10.34,4,3.94,13.79,27.5862069,27.5862069,3,5.42,10.34,0,0,0,11,20.2,37.93,5,2.96,17.24,3,9.85,10.34,5,38.42,17.24,25.61576355,9.852216749,25.61576355,9.852216749
BJC6570,5ABJC001.00,Int,1,11/5/2014,MACS,Fall,Piedmont,0.97,3.45,16.5,3.45,0.97,3.45,18.45,13.79,56.31,20.69,67.96,55.17,66.02,48.28,0,0,0.49,3.45,4.37,10.34,6.31,20.69,1.94,6.9,0.49,3.45,0.49,3.45,9.22,24.14,56.31067961,9.708737864,16.50485437,65.04854369,56.31067961,6.896551724,41.37931034,56.31067961,9.708737864,16.50485437,65.04854369,56.31067961,6.896551724,41.37931034,29,1,1,1,4,6,16,14,0,1,3,6,2,1,1,7,29,14,3,29,14,3,23,53.4,79.31,0,0,0,13,27.18,44.83,4,3.4,13.79,0,0,0,1,0.49,3.45,12,26.7,41.38,12,69.42,41.38,6,46.6,20.69,6.38,22,52.91,75.86,1,0.49,3.45,13,27.18,44.83,4,3.4,13.79,0,0,0,1,0.49,3.45,12,26.7,41.38,12,69.42,41.38,6,46.6,20.69,6.37,6.377912621,4,18.18181818,3,13.63636364,16.66666667,11.11111111,38.88888889,0,50,0,38.88888889,11.11111111,44.44444444,5.555555556,33.33333333,0,5.555555556,22.22222222,5.555555556,16.66666667,5.882352941,23.52941176,33.33333333,38.88888889,6.373737864,4,18.18181818,3,13.63636364,16.66666667,11.11111111,38.88888889,0,50,0,38.88888889,11.11111111,44.44444444,5.555555556,33.33333333,0,5.555555556,22.22222222,5.555555556,16.66666667,5.882352941,23.52941176,33.33333333,38.88888889,2.23,42.23,66.5,74.27,100,100,100,58.73786408,58.73786408,2,1.46,6.9,5,5.83,17.24,11,26.7,37.93,4,44.66,13.79,3,3.4,10.34,26.69902913,26.69902913,2,1.94,6.9,1,0.97,3.45,11,56.8,37.93,5,7.77,17.24,4,12.62,13.79,5,3.88,17.24,58.73786408,12.62135922,58.73786408,12.62135922
BJC9284,5ABJC001.00,Int,1,11/1/2016,MACS,Fall,Piedmont,0.49,4.17,41.95,4.17,0.49,4.17,42.93,12.5,32.68,29.17,52.2,62.5,50.24,50,0,0,0,0,1.46,8.33,1.95,12.5,1.95,12.5,0,0,16.1,8.33,1.46,12.5,32.68292683,17.56097561,41.95121951,45.85365854,32.19512195,8,44,32.68292683,17.56097561,41.95121951,45.85365854,32.19512195,12,44,24,1,1,1,3,7,15,12,0,0,2,3,3,0,2,3,24,12,3,24,12,3,20,92.2,83.33,0,0,0,12,46.34,50,2,0.98,8.33,0,0,0,0,0,0,12,46.34,50,10,52.68,41.67,4,7.8,16.67,5.89,20,92.2,83.33,0,0,0,12,46.34,50,2,0.98,8.33,0,0,0,1,2.44,4.17,11,43.9,45.83,10,52.68,41.67,4,7.8,16.67,5.88,5.944234694,2,9.523809524,2,9.523809524,31.57894737,10.52631579,31.57894737,0,36.84210526,0,36.84210526,5.263157895,47.36842105,5.263157895,36.84210526,10.52631579,5.263157895,10.52631579,10.52631579,10.52631579,0,11.11111111,31.57894737,31.57894737,5.93494898,2,9.523809524,2,9.523809524,31.57894737,10.52631579,31.57894737,0,36.84210526,0,36.84210526,5.263157895,47.36842105,5.263157895,36.84210526,10.52631579,5.263157895,10.52631579,10.52631579,10.52631579,0,11.11111111,31.57894737,31.57894737,1.97,43.88,73.98,83.16,100,100,100,56.58536585,56.58536585,2,1.46,8.33,2,0.98,8.33,10,40.98,41.67,4,8.78,16.67,4,5.37,16.67,40.97560976,40.97560976,1,0.49,4.17,1,0.49,4.17,8,15.12,33.33,4,2.44,16.67,6,22.93,25,4,17.07,16.67,15.6097561,22.92682927,15.6097561,22.92682927
