BENSAMPID,StationID,RefStress,RepNum,CollectionDate,Gradient,Season,BioRegion,AMPHPIND,AMPHPTAX,CHIRPIND,CHIRPTAX,CRUSPIND,CRUSPTAX,DIPTPIND,DIPTPTAX,EPHEPIND,EPHEPTAX,EPOTPIND,EPOTPTAX,EPT_PIND,EPT_PTAX,HEMIPIND,HEMIPTAX,MITEPIND,MITEPTAX,MOLLPIND,MOLLPTAX,NOINPIND,NOINPTAX,ODONPIND,ODONPTAX,OLLEPIND,OLLEPTAX,PLECPIND,PLECPTAX,TRICPIND,TRICPTAX,%Ephem,%PT - Hydropsychidae,%Chiro,%EPT-H+C,%Ephem-B,%EPT45,%EPT65,gregTol_%Ephem,gregTol_%PT - Hydropsychidae,gregTol_%Chiro,gregTol_%EPT-H+C,gregTol_%Ephem-B,gregTol_%EPT45,gregTol_%EPT65,TOTLNTAX,AMPHNTAX,CHIRNTAX,CRUSNTAX,DIPTNTAX,EPHENTAX,EPOTNTAX,EPT_NTAX,HEMINTAX,MITENTAX,MOLLNTAX,NOINNTAX,ODONNTAX,OLLENTAX,PLECNTAX,TRICNTAX,Genus Total Taxa,Genus EPT Taxa,Elmid,gregTol_Genus Total Taxa,gregTol_Genus EPT Taxa,gregTol_Elmid,FACLNTAX,FACLPIND,FACLPTAX,INTLNTAX,INTLPIND,INTLPTAX,NTOLNTAX,NTOLPIND,NTOLPTAX,STOLNTAX,STOLPIND,STOLPTAX,TL01NTAX,TL01PIND,TL01PTAX,TL23NTAX,TL23PIND,TL23PTAX,TL45NTAX,TL45PIND,TL45PTAX,TL67NTAX,TL67PIND,TL67PTAX,TOLRNTAX,TOLRPIND,TOLRPTAX,WTD_TV,gregTol_FACLNTAX,gregTol_FACLPIND,gregTol_FACLPTAX,gregTol_INTLNTAX,gregTol_INTLPIND,gregTol_INTLPTAX,gregTol_NTOLNTAX,gregTol_NTOLPIND,gregTol_NTOLPTAX,gregTol_STOLNTAX,gregTol_STOLPIND,gregTol_STOLPTAX,gregTol_TL01NTAX,gregTol_TL01PIND,gregTol_TL01PTAX,gregTol_TL23NTAX,gregTol_TL23PIND,gregTol_TL23PTAX,gregTol_TL45NTAX,gregTol_TL45PIND,gregTol_TL45PTAX,gregTol_TL67NTAX,gregTol_TL67PIND,gregTol_TL67PTAX,gregTol_TOLRNTAX,gregTol_TOLRPIND,gregTol_TOLRPTAX,gregTol_WTD_TV,Genus HBI,BCGatt2&3,%BCGatt2&3,BCGatt5,%BCGatt5,%BCG_DO_att2&3,%BCG_DO_att5,%BCG_Acidity_att2&3,%BCG_Acidity_att5,%BCG_Alkalinity_att2&3,%BCG_Alkalinity_att5,%BCG_spCond_att2&3,%BCG_spCond_att5,%BCG_Chloride_att2&3,%BCG_Chloride_att5,%BCG_Sulfate_att2&3,%BCG_Sulfate_att5,%BCG_TNTP_att2&3,%BCG_TNTP_att5,%BCG_totHab_att2&3,%BCG_totHab_att5,%BCG_RBS_att2&3,%BCG_RBS_att5,%BCG_pctIMP_att2&3,%BCG_pctIMP_att5,gregTol_Genus HBI,gregTol_BCGatt2&3,gregTol_%BCGatt2&3,gregTol_BCGatt5,gregTol_%BCGatt5,gregTol_%BCG_DO_att2&3,gregTol_%BCG_DO_att5,gregTol_%BCG_Acidity_att2&3,gregTol_%BCG_Acidity_att5,gregTol_%BCG_Alkalinity_att2&3,gregTol_%BCG_Alkalinity_att5,gregTol_%BCG_spCond_att2&3,gregTol_%BCG_spCond_att5,gregTol_%BCG_Chloride_att2&3,gregTol_%BCG_Chloride_att5,gregTol_%BCG_Sulfate_att2&3,gregTol_%BCG_Sulfate_att5,gregTol_%BCG_TNTP_att2&3,gregTol_%BCG_TNTP_att5,gregTol_%BCG_totHab_att2&3,gregTol_%BCG_totHab_att5,gregTol_%BCG_RBS_att2&3,gregTol_%BCG_RBS_att5,gregTol_%BCG_pctIMP_att2&3,gregTol_%BCG_pctIMP_att5,HPRIME,DOM1PIND,DOM3PIND,DOM5PIND,CHIRDOM1PIND,CHIRDOM3PIND,CHIRDOM5PIND,Genus %2 Dominant,gregTol_Genus %2 Dominant,BURRNTAX,BURRPIND,BURRPTAX,CLMBNTAX,CLMBPIND,CLMBPTAX,CLNGNTAX,CLNGPIND,CLNGPTAX,SPWLNTAX,SPWLPIND,SPWLPTAX,SWIMNTAX,SWIMPIND,SWIMPTAX,%Clinger-HS,gregTol_%Clinger-HS,COFINTAX,COFIPIND,COFIPTAX,COFITRICNTAX,COFITRICPIND,COFITRICPTAX,COGANTAX,COGAPIND,COGAPTAX,PREDNTAX,PREDPIND,PREDPTAX,SCRPNTAX,SCRPPIND,SCRPPTAX,SHRDNTAX,SHRDPIND,SHRDPTAX,%Collector,%GenusScraper,gregTol_%Collector,gregTol_%GenusScraper
GSE9355,4AGSE021.57,Str,1,5/16/2016,Riffle,Spring,Piedmont,0,0,12.24,3.7,0.51,3.7,30.61,11.11,42.35,44.44,54.59,62.96,54.59,62.96,0,0,0,0,4.59,3.7,7.65,11.11,0,0,2.55,3.7,4.08,7.41,8.16,11.11,42.34693878,7.653061224,12.24489796,41.32653061,30.10204082,29.03225806,58.06451613,42.34693878,7.653061224,12.24489796,41.32653061,30.10204082,29.03225806,58.06451613,27,0,1,1,3,12,17,17,0,0,1,3,0,1,2,3,27,17,3,27,17,3,19,66.33,70.37,1,0.51,3.7,16,48.47,59.26,2,4.59,7.41,0,0,0,4,2.04,14.81,12,46.43,44.44,8,44.39,29.63,6,30.61,22.22,5.73,17,65.31,62.96,3,1.53,11.11,16,48.47,59.26,2,4.59,7.41,1,0.51,3.7,4,2.04,14.81,11,45.92,40.74,8,44.39,29.63,6,30.61,22.22,5.69,5.943595506,11,45.83333333,2,8.333333333,60.86956522,0,69.56521739,0,30.43478261,0,39.13043478,17.39130435,65.2173913,0,26.08695652,13.04347826,30.43478261,13.04347826,52.17391304,8.695652174,34.7826087,8.695652174,56.52173913,17.39130435,5.887865169,11,45.83333333,2,8.333333333,60.86956522,0,69.56521739,0,30.43478261,0,39.13043478,17.39130435,65.2173913,0,26.08695652,13.04347826,30.43478261,13.04347826,52.17391304,8.695652174,34.7826087,8.695652174,56.52173913,17.39130435,2.73,17.49,47.54,59.02,100,100,100,32.14285714,32.14285714,1,0.51,3.7,1,1.02,3.7,16,51.53,59.26,1,3.57,3.7,4,25.51,14.81,30.6122449,30.6122449,4,39.29,14.81,2,7.14,7.41,9,25.51,33.33,1,3.57,3.7,9,15.31,33.33,2,1.53,7.41,64.79591837,15.30612245,64.79591837,15.30612245
GSE9410,4AGSE021.57,Str,1,9/6/2016,Riffle,Fall,Piedmont,0,0,3.3,3.23,0,0,26.42,9.68,40.09,32.26,50,54.84,50,54.84,0,0,1.42,3.23,4.25,3.23,8.02,12.9,0,0,1.42,3.23,3.77,6.45,6.13,16.13,40.09433962,7.547169811,3.301886792,33.49056604,12.73584906,24.24242424,45.45454545,40.09433962,7.547169811,3.301886792,33.49056604,12.73584906,24.24242424,45.45454545,31,0,1,0,3,10,17,17,0,1,1,4,0,1,2,5,31,17,5,31,17,5,22,61.32,70.97,0,0,0,16,43.4,51.61,2,3.3,6.45,0,0,0,4,9.43,12.9,12,33.96,38.71,11,47.64,35.48,7,33.02,22.58,5.53,19,52.36,61.29,3,8.96,9.68,16,43.4,51.61,2,3.3,6.45,0,0,0,5,12.26,16.13,11,31.13,35.48,11,47.64,35.48,7,33.02,22.58,5.44,5.96183908,11,42.30769231,2,7.692307692,52,0,64,0,32,0,40,24,56,0,32,24,20,16,56,8,33.33333333,12.5,52,20,5.849770115,11,42.30769231,2,7.692307692,52,0,64,0,32,0,40,24,56,0,32,24,20,16,56,8,33.33333333,12.5,52,20,2.83,25.81,40.32,52.15,100,100,100,29.24528302,29.24528302,0,0,0,1,0.47,3.23,18,58.49,58.06,3,1.89,9.68,4,26.89,12.9,33.49056604,33.49056604,4,32.08,12.9,2,4.72,6.45,10,22.64,32.26,3,4.72,9.68,7,28.77,22.58,2,0.94,6.45,54.71698113,28.77358491,54.71698113,28.77358491
LBT3451,4ALBT003.07,Str,1,3/27/2012,Riffle,Spring,Piedmont,0,0,10.48,3.33,0,0,25.71,23.33,47.14,30,59.05,60,59.05,60,0,0,0,0,0,0,6.67,6.67,0,0,6.19,3.33,7.62,20,4.29,10,47.14285714,11.9047619,10.47619048,50,45.71428571,39.39393939,60.60606061,47.14285714,11.9047619,10.47619048,50,45.71428571,42.42424242,60.60606061,30,0,1,0,7,9,18,18,0,0,0,2,0,1,6,3,30,18,2,30,18,2,25,86.19,83.33,1,3.33,3.33,22,66.19,73.33,2,7.14,6.67,0,0,0,3,5.71,10,19,60.48,63.33,6,26.19,20,4,10,13.33,5.2,23,83.81,76.67,3,5.71,10,22,66.19,73.33,2,7.14,6.67,1,3.33,3.33,4,8.57,13.33,17,54.29,56.67,6,26.19,20,4,10,13.33,5.09,5.252,15,53.57142857,3,10.71428571,74.07407407,3.703703704,48.14814815,3.703703704,48.14814815,0,55.55555556,18.51851852,59.25925926,0,25.92592593,11.11111111,42.30769231,11.53846154,70.37037037,7.407407407,32,4,70.37037037,11.11111111,5.1439,15,53.57142857,3,10.71428571,74.07407407,3.703703704,48.14814815,3.703703704,48.14814815,0,55.55555556,18.51851852,59.25925926,0,25.92592593,11.11111111,42.30769231,11.53846154,70.37037037,7.407407407,32,4,70.37037037,11.11111111,2.62,30,52,64,100,100,100,39.04761905,39.04761905,1,0.48,3.33,0,0,0,19,70.95,63.33,4,6.67,13.33,3,4.29,10,60,60,5,13.81,16.67,2,1.9,6.67,10,46.67,33.33,7,6.19,23.33,4,14.29,13.33,2,4.76,6.67,60.47619048,14.28571429,60.47619048,14.28571429
LBT4207_R200,4ALBT003.07,Str,1,11/7/2012,Riffle,Fall,Piedmont,0,0,9.5,3.57,0.5,3.57,18,14.29,25.5,28.57,67,60.71,67,60.71,0,0,1,3.57,0,0,3,10.71,0,0,1.5,3.57,21.5,14.29,20,17.86,25.5,41,9.5,24.5,23.5,30.55555556,61.11111111,25.5,41,9.5,24.5,23.5,30.55555556,61.11111111,28,0,1,1,4,8,17,17,0,1,0,3,0,1,4,5,28,17,2,28,17,2,23,73.5,82.14,1,1.5,3.57,19,52,67.86,2,15,7.14,0,0,0,2,2.5,7.14,17,49.5,60.71,7,30,25,4,22,14.29,5.55,22,72.5,78.57,2,2.5,7.14,19,52,67.86,2,15,7.14,1,1.5,3.57,3,4.5,10.71,15,46,53.57,7,30,25,4,22,14.29,5.49,5.878896552,14,53.84615385,2,7.692307692,64,0,36,0,40,0,52,8,64,0,32,12,32,12,60,4,29.16666667,8.333333333,68,8,5.880689655,14,53.84615385,2,7.692307692,64,0,36,0,40,0,52,8,64,0,32,12,32,12,60,4,29.16666667,8.333333333,68,8,2.84,18.62,40.69,55.86,100,100,100,23,23,0,0,0,0,0,0,18,63,64.29,2,14,7.14,4,5.5,14.29,54.5,54.5,6,28,21.43,3,17.5,10.71,6,15.5,21.43,3,3.5,10.71,6,18,21.43,4,17.5,14.29,43.5,18,43.5,18
LLC8443,4ALLC002.18,Str,1,3/31/2016,Riffle,Spring,Piedmont,0,0,15.79,3.7,0,0,27.27,25.93,43.06,14.81,56.94,48.15,55.98,44.44,0,0,0.48,3.7,2.39,3.7,4.78,11.11,0.96,3.7,1.91,3.7,11,25.93,1.91,3.7,43.06220096,12.91866029,15.78947368,50.23923445,43.06220096,25,39.28571429,43.06220096,12.91866029,15.78947368,50.23923445,43.06220096,25,39.28571429,27,0,1,0,7,4,13,12,0,1,1,3,1,1,7,1,27,12,2,27,12,2,23,86.6,85.19,0,0,0,17,68.42,62.96,2,3.83,7.41,0,0,0,2,3.83,7.41,15,64.59,55.56,8,27.75,29.63,4,13.4,14.81,5.18,21,82.78,77.78,2,3.83,7.41,17,68.42,62.96,2,3.83,7.41,0,0,0,3,4.31,11.11,14,64.11,51.85,8,27.75,29.63,4,13.4,14.81,5.13,5.167644231,14,53.84615385,3,11.53846154,78.26086957,0,30.43478261,4.347826087,43.47826087,0,47.82608696,13.04347826,65.2173913,0,21.73913043,17.39130435,34.7826087,13.04347826,73.91304348,4.347826087,27.27272727,4.545454545,69.56521739,17.39130435,5.130625,14,53.84615385,3,11.53846154,78.26086957,0,30.43478261,4.347826087,43.47826087,0,47.82608696,13.04347826,65.2173913,0,21.73913043,17.39130435,34.7826087,13.04347826,73.91304348,4.347826087,27.27272727,4.545454545,69.56521739,17.39130435,2.13,40.87,66.35,80.29,100,100,100,56.45933014,56.45933014,2,1.44,7.41,0,0,0,15,71.77,55.56,5,6.7,18.52,2,1.91,7.41,62.20095694,62.20095694,4,12.44,14.81,1,1.91,3.7,3,43.54,11.11,9,5.74,33.33,4,3.83,14.81,4,8.61,14.81,55.98086124,3.827751196,55.98086124,3.827751196
LLC9259,4ALLC002.18,Str,1,11/17/2016,Riffle,Fall,Piedmont,0,0,12.26,4,0,0,16.04,16,10.38,20,44.34,44,42.92,40,0,0,0.47,4,7.08,8,8.02,16,1.42,4,0.47,4,4.72,12,27.83,8,10.37735849,32.54716981,12.26415094,15.56603774,9.905660377,16,32,10.37735849,32.54716981,12.26415094,15.56603774,9.905660377,16,32,25,0,1,0,4,5,11,10,0,1,2,4,1,1,3,2,25,10,2,25,10,2,22,70.28,88,0,0,0,16,50.94,64,2,27.83,8,0,0,0,1,0.47,4,15,50.47,60,7,21.23,28,3,29.72,12,6.14,21,69.81,84,1,0.47,4,16,50.94,64,2,27.83,8,0,0,0,2,3.3,8,14,47.64,56,7,21.23,28,3,29.72,12,6.12,6.022641509,10,41.66666667,2,8.333333333,63.63636364,0,31.81818182,0,27.27272727,0,40.90909091,13.63636364,54.54545455,0,27.27272727,13.63636364,18.18181818,13.63636364,45.45454545,4.545454545,22.72727273,9.090909091,54.54545455,13.63636364,6.122830189,10,41.66666667,2,8.333333333,63.63636364,0,31.81818182,0,27.27272727,0,40.90909091,13.63636364,54.54545455,0,27.27272727,13.63636364,18.18181818,13.63636364,45.45454545,4.545454545,22.72727273,9.090909091,54.54545455,13.63636364,2.38,27.36,58.49,71.23,100,100,100,46.22641509,46.22641509,2,2.83,8,0,0,0,17,81.6,68,1,1.42,4,2,0.94,8,79.71698113,79.71698113,3,29.72,12,2,27.83,8,4,1.89,16,4,10.38,16,8,23.11,32,3,3.3,12,31.60377358,23.11320755,31.60377358,23.11320755
LOA11972,4ALOA000.62,Str,1,3/5/2019,Riffle,Spring,Piedmont,0,0,41.43,3.45,0,0,52.38,24.14,21.43,24.14,33.33,51.72,33.33,51.72,0,0,0.48,3.45,1.43,3.45,2.38,10.34,0,0,0.48,3.45,9.05,17.24,2.86,10.34,21.42857143,11.9047619,41.42857143,31.9047619,20.95238095,32.25806452,51.61290323,21.42857143,11.9047619,41.42857143,31.9047619,20.95238095,35.48387097,51.61290323,29,0,1,0,7,7,15,15,0,1,1,3,0,1,5,3,29,15,3,29,15,3,23,91.43,79.31,1,1.9,3.45,19,47.62,65.52,1,0.48,3.45,0,0,0,4,10.48,13.79,15,37.14,51.72,9,51.9,31.03,5,6.67,17.24,5.54,20,82.86,68.97,4,10.48,13.79,19,47.62,65.52,1,0.48,3.45,1,1.9,3.45,4,13.81,13.79,14,31.9,48.28,9,51.9,31.03,5,6.67,17.24,5.43,5.550917874,13,56.52173913,2,8.695652174,63.63636364,0,31.81818182,4.545454545,40.90909091,0,54.54545455,13.63636364,68.18181818,0,27.27272727,18.18181818,31.81818182,9.090909091,63.63636364,9.090909091,22.72727273,4.545454545,59.09090909,18.18181818,5.440772947,13,56.52173913,2,8.695652174,63.63636364,0,31.81818182,4.545454545,40.90909091,0,54.54545455,13.63636364,68.18181818,0,27.27272727,18.18181818,31.81818182,9.090909091,63.63636364,9.090909091,22.72727273,4.545454545,59.09090909,18.18181818,2.35,42.03,59.42,69.08,100,100,100,50.95238095,50.95238095,2,5.24,6.9,0,0,0,17,38.57,58.62,4,5.71,13.79,3,8.1,10.34,33.80952381,33.80952381,3,5.24,10.34,1,0.48,3.45,4,16.19,13.79,8,12.38,27.59,7,9.05,24.14,3,5.24,10.34,21.42857143,9.047619048,21.42857143,9.047619048
LOA12575,4ALOA000.62,Str,1,9/19/2019,Riffle,Fall,Piedmont,0,0,21.5,4,0,0,22,8,34,24,60,60,59,56,0,0,1,4,1,8,2,12,1,4,0,0,5.5,8,19.5,24,34,24,21.5,44.5,33,23.07692308,46.15384615,34,24,21.5,44.5,33,23.07692308,46.15384615,25,0,1,0,2,6,15,14,0,1,2,3,1,0,2,6,25,14,2,25,14,2,22,87,88,0,0,0,14,59.5,56,1,11.5,4,0,0,0,1,0.5,4,13,59,52,10,29,40,3,13,12,5.65,21,86.5,84,1,0.5,4,14,59.5,56,1,11.5,4,0,0,0,3,10,12,11,49.5,44,10,29,40,3,13,12,5.62,5.623877551,7,36.84210526,1,5.263157895,72.22222222,0,27.77777778,11.11111111,11.11111111,0,22.22222222,11.11111111,55.55555556,0,11.11111111,11.11111111,16.66666667,5.555555556,50,5.555555556,22.22222222,0,38.88888889,22.22222222,5.644285714,7,36.84210526,1,5.263157895,72.22222222,0,27.77777778,11.11111111,11.11111111,0,22.22222222,11.11111111,55.55555556,0,11.11111111,11.11111111,16.66666667,5.555555556,50,5.555555556,22.22222222,0,38.88888889,22.22222222,2.48,21.94,51.02,69.39,100,100,100,38.5,38.5,2,1.5,8,0,0,0,16,58.5,64,1,1,4,4,16.5,16,57.5,57.5,6,23.5,24,5,19,20,4,12.5,16,3,6,12,7,29,28,2,1.5,8,36,29,36,29
LOA19111,4ALOA000.62,Str,1,3/12/2020,Riffle,Spring,Piedmont,0,0,27.72,2.56,0,0,33.66,17.95,23.27,25.64,40.59,61.54,39.11,58.97,0,0,1.49,2.56,2.97,2.56,4.95,7.69,1.49,2.56,0.5,2.56,6.93,15.38,8.91,17.95,23.26732673,15.84158416,27.72277228,35.64356436,21.28712871,34.14634146,53.65853659,23.26732673,15.84158416,27.72277228,35.64356436,21.28712871,34.14634146,53.65853659,39,0,1,0,7,10,24,23,0,1,1,3,1,1,6,7,39,23,2,39,23,2,33,94.06,84.62,1,0.99,2.56,28,59.9,71.79,2,3.47,5.13,0,0,0,4,10.4,10.26,24,49.5,61.54,9,36.63,23.08,5,4.95,12.82,5.39,30,84.65,76.92,4,10.4,10.26,28,59.9,71.79,2,3.47,5.13,1,0.99,2.56,5,13.86,12.82,22,45.05,56.41,9,36.63,23.08,5,4.95,12.82,5.28,5.38,19,59.375,3,9.375,70.96774194,0,32.25806452,3.225806452,35.48387097,0,58.06451613,12.90322581,74.19354839,0,25.80645161,12.90322581,38.70967742,9.677419355,74.19354839,3.225806452,29.03225806,3.225806452,61.29032258,12.90322581,5.281105528,19,59.375,3,9.375,70.96774194,0,32.25806452,3.225806452,35.48387097,0,58.06451613,12.90322581,74.19354839,0,25.80645161,12.90322581,38.70967742,9.677419355,74.19354839,3.225806452,29.03225806,3.225806452,61.29032258,12.90322581,2.88,28.14,48.74,56.28,100,100,100,41.08910891,41.08910891,1,1.49,2.56,1,1.49,2.56,24,55.45,61.54,6,5.45,15.38,4,6.44,10.26,52.47524752,52.47524752,6,8.42,15.38,4,5.45,10.26,6,15.84,15.38,12,11.39,30.77,9,17.82,23.08,3,3.96,7.69,24.25742574,17.82178218,24.25742574,17.82178218
LOA19400,4ALOA000.62,Str,1,9/22/2020,Riffle,Fall,Piedmont,0,0,29.15,3.57,0,0,31.66,10.71,16.08,25,57.79,71.43,56.78,67.86,0,0,0,0,0.5,3.57,0.5,3.57,1.01,3.57,0,0,12.06,17.86,28.64,25,16.08040201,37.68844221,29.14572864,35.67839196,13.06532663,30,56.66666667,16.08040201,37.68844221,29.14572864,35.67839196,13.06532663,30,56.66666667,28,0,1,0,3,7,20,19,0,0,1,1,1,0,5,7,28,19,3,28,19,3,24,74.87,85.71,0,0,0,19,39.7,67.86,1,17.59,3.57,0,0,0,2,2.01,7.14,17,37.69,60.71,8,42.21,28.57,4,24.62,14.29,6.04,22,72.86,78.57,2,2.01,7.14,19,39.7,67.86,1,17.59,3.57,0,0,0,3,4.02,10.71,16,35.68,57.14,8,42.21,28.57,4,24.62,14.29,6,6.006734694,11,45.83333333,1,4.166666667,70.83333333,0,25,4.166666667,29.16666667,0,45.83333333,12.5,70.83333333,0,20.83333333,12.5,20.83333333,8.333333333,58.33333333,4.166666667,28.57142857,0,60.86956522,13.04347826,6.031530612,11,45.83333333,1,4.166666667,70.83333333,0,25,4.166666667,29.16666667,0,45.83333333,12.5,70.83333333,0,20.83333333,12.5,20.83333333,8.333333333,58.33333333,4.166666667,28.57142857,0,60.86956522,13.04347826,2.5,29.59,55.61,68.37,100,100,100,46.73366834,46.73366834,1,1.01,3.57,1,0.5,3.57,20,60.8,71.43,2,1.01,7.14,3,7.04,10.71,56.28140704,56.28140704,7,30.15,25,5,27.14,17.86,5,7.04,17.86,4,11.06,14.29,6,13.57,21.43,4,4.02,14.29,37.18592965,13.5678392,37.18592965,13.5678392
PGG3454,4APGG011.14,Str,1,5/22/2012,Riffle,Spring,Piedmont,0,0,11.46,4,0,0,28.12,16,28.65,32,63.02,60,62.5,56,0,0,0,0,1.04,8,6.77,12,0.52,4,5.73,4,4.69,8,29.17,16,28.64583333,28.125,11.45833333,22.39583333,25.52083333,13.79310345,41.37931034,28.64583333,28.125,11.45833333,22.39583333,25.52083333,13.79310345,41.37931034,25,0,1,0,4,8,15,14,0,0,2,3,1,1,2,4,25,14,3,25,14,3,16,44.79,64,1,0.52,4,11,29.69,44,3,21.88,12,0,0,0,1,0.52,4,10,29.17,40,11,45.31,44,8,51.56,32,6.38,16,44.79,64,1,0.52,4,11,29.69,44,3,21.88,12,1,0.52,4,1,0.52,4,9,28.65,36,11,45.31,44,8,51.56,32,6.36,6.800125786,7,31.81818182,3,13.63636364,42.85714286,0,57.14285714,4.761904762,14.28571429,0,23.80952381,28.57142857,42.85714286,0,19.04761905,28.57142857,9.523809524,23.80952381,38.0952381,9.523809524,25,10,38.0952381,33.33333333,6.830188679,7,31.81818182,3,13.63636364,42.85714286,0,57.14285714,4.761904762,14.28571429,0,23.80952381,28.57142857,42.85714286,0,19.04761905,28.57142857,9.523809524,23.80952381,38.0952381,9.523809524,25,10,38.0952381,33.33333333,2.56,18.87,50.94,66.04,100,100,100,30.72916667,30.72916667,1,1.56,4,1,0.52,4,13,61.46,52,6,11.46,24,2,4.69,8,40.625,40.625,6,46.88,24,3,28.12,12,7,21.35,28,4,3.65,16,6,11.98,24,1,1.56,4,68.22916667,11.97916667,68.22916667,11.97916667
PGG3524,4APGG011.14,Str,1,9/12/2012,Riffle,Fall,Piedmont,0,0,9.41,3.57,0,0,21.29,14.29,32.18,25,57.92,53.57,56.93,50,0,0,2.48,3.57,12.87,7.14,16.83,14.29,0.99,3.57,1.49,3.57,0,0,24.75,25,32.17821782,20.2970297,9.405940594,17.32673267,20.2970297,10,43.33333333,32.17821782,20.2970297,9.405940594,17.32673267,20.2970297,9.677419355,41.93548387,28,0,1,0,4,7,15,14,0,1,2,4,1,1,0,7,28,14,3,28,14,3,20,69.31,71.43,0,0,0,12,50.99,42.86,3,10.89,10.71,0,0,0,0,0,0,12,50.99,42.86,11,36.14,39.29,6,28.71,21.43,5.82,21,70.3,75,0,0,0,12,50.99,42.86,3,10.89,10.71,0,0,0,1,0.99,3.57,11,50,39.29,12,37.13,42.86,6,28.71,21.43,5.87,6.181192053,7,30.43478261,2,8.695652174,40,0,65,0,35,0,25,25,50,0,15,20,10,20,45,10,20,10,50,25,6.186535948,7,30.43478261,2,8.695652174,40,0,65,0,35,0,25,25,50,0,15,20,10,20,45,10,20,10,50,25,2.78,14.94,41.56,59.74,100,100,100,22.27722772,22.27722772,1,0.5,3.57,2,1.98,7.14,12,62.87,42.86,4,4.95,14.29,5,14.36,17.86,47.52475248,47.52475248,6,33.66,21.43,3,18.81,10.71,7,17.33,25,3,1.49,10.71,7,32.18,25,1,1.49,3.57,50.99009901,32.17821782,50.99009901,32.17821782
RAB10787,4ARAB006.49,Str,1,5/3/2018,Riffle,Spring,Piedmont,0,0,20.49,3.7,0,0,28.78,22.22,22.93,22.22,47.32,55.56,46.83,51.85,0,0,0,0,0,0,3.41,3.7,0.49,3.7,3.41,3.7,19.51,18.52,4.39,11.11,22.92682927,23.90243902,20.48780488,41.46341463,21.46341463,18.51851852,48.14814815,22.92682927,23.90243902,20.48780488,41.46341463,21.46341463,22.22222222,48.14814815,27,0,1,0,6,6,15,14,0,0,0,1,1,1,5,3,27,14,2,27,14,2,22,87.8,81.48,0,0,0,17,49.76,62.96,2,6.83,7.41,0,0,0,0,0,0,17,49.76,62.96,7,42.93,25.93,4,11.71,14.81,5.8,22,87.8,81.48,0,0,0,17,49.76,62.96,2,6.83,7.41,0,0,0,1,2.93,3.7,16,46.83,59.26,7,42.93,25.93,4,11.71,14.81,5.79,5.8344,10,43.47826087,2,8.695652174,73.91304348,0,30.43478261,4.347826087,39.13043478,0,39.13043478,8.695652174,73.91304348,0,17.39130435,17.39130435,26.08695652,13.04347826,56.52173913,4.347826087,13.04347826,8.695652174,60.86956522,13.04347826,5.8408,10,43.47826087,2,8.695652174,73.91304348,0,30.43478261,4.347826087,39.13043478,0,39.13043478,8.695652174,73.91304348,0,17.39130435,17.39130435,26.08695652,13.04347826,56.52173913,4.347826087,13.04347826,8.695652174,60.86956522,13.04347826,2.64,20.9,47.26,65.17,100,100,100,35.12195122,35.12195122,4,4.39,14.81,0,0,0,14,53.66,51.85,4,15.61,14.81,3,2.44,11.11,50.73170732,50.73170732,3,7.32,11.11,1,3.41,3.7,4,11.22,14.81,7,8.78,25.93,4,18.54,14.81,6,17.07,22.22,18.53658537,18.53658537,18.53658537,18.53658537
RAB11603,4ARAB006.49,Str,1,10/24/2018,Riffle,Fall,Piedmont,0,0,4.52,4,0,0,10.55,24,30.65,16,46.73,48,45.73,44,0,0,0,0,0.5,4,0.5,4,1.01,4,0,0,2.01,8,13.07,20,30.65326633,15.07537688,4.522613065,34.17085427,30.15075377,11.53846154,38.46153846,30.65326633,15.07537688,4.522613065,34.17085427,30.15075377,11.53846154,38.46153846,25,0,1,0,6,4,12,11,0,0,1,1,1,0,2,5,25,11,3,25,11,3,20,82.91,80,0,0,0,12,59.8,48,1,11.06,4,0,0,0,0,0,0,12,59.8,48,12,29.15,48,5,17.09,20,5.94,20,82.91,80,0,0,0,12,59.8,48,1,11.06,4,0,0,0,0,0,0,12,59.8,48,12,29.15,48,5,17.09,20,5.93,5.893333333,7,33.33333333,3,14.28571429,55,0,25,5,20,0,30,20,50,0,15,20,15,10,25,5,10.52631579,5.263157895,50,25,5.939494949,7,33.33333333,3,14.28571429,55,0,25,5,20,0,30,20,50,0,15,20,15,10,25,5,10.52631579,5.263157895,50,25,2.14,28.79,67.68,83.33,100,100,100,51.75879397,51.75879397,4,4.02,16,0,0,0,14,87.94,56,5,3.02,20,1,0.5,4,85.42713568,85.42713568,5,15.08,20,3,12.06,12,3,2.01,12,9,7.54,36,3,45.23,12,3,2.51,12,17.08542714,45.22613065,17.08542714,45.22613065
